Strongs,Book,BkOrder,Chapter,Verse,ID_Str,String
H5375,Dan,27,11,14,H5375-27-11-14,And in those times there shall many stand up against the king of the south: also the robbers of thy people shall exalt themselves to establish the vision; but they shall fall. 
H5375,Hos,28,1,6,H5375-28-1-6,"And she conceived again, and bare a daughter. And God said unto him, Call her name Loruhamah: for I will no more have mercy upon the house of Israel; but I will utterly take them away. "
H5375,Hos,28,4,8,H5375-28-4-8,"They eat up the sin of my people, and they set their heart on their iniquity. "
H5375,Hos,28,5,14,H5375-28-5-14,"For I will be unto Ephraim as a lion, and as a young lion to the house of Judah: I, even I, will tear and go away; I will take away, and none shall rescue him."
H5375,Hos,28,13,1,H5375-28-13-1,"When Ephraim spake trembling, he exalted himself in Israel; but when he offended in Baal, he died. "
H5375,Hos,28,14,2,H5375-28-14-2,"Take with you words, and turn to the LORD: say unto him, Take away all iniquity, and receive us graciously: so will we render the calves of our lips. "
H5375,Joe,29,2,22,H5375-29-2-22,"Be not afraid, ye beasts of the field: for the pastures of the wilderness do spring, for the tree beareth her fruit, the fig tree and the vine do yield their strength. "
H5375,Amo,30,4,2,H5375-30-4-2,"The Lord GOD hath sworn by his holiness, that, lo, the days shall come upon you, that he will take you away with hooks, and your posterity with fishhooks. "
H5375,Amo,30,5,1,H5375-30-5-1,"Hear ye this word which I take up against you, even a lamentation, O house of Israel. "
H5375,Amo,30,5,26,H5375-30-5-26,"But ye have borne the tabernacle of your Moloch and Chiun your images, the star of your god, which ye made to yourselves."
H5375,Amo,30,6,10,H5375-30-6-10,"And a man's uncle shall take him up, and he that burneth him, to bring out the bones out of the house, and shall say unto him that is by the sides of the house, Is there yet any with thee? and he shall say, No. Then shall he say, Hold thy tongue: for we may not make mention of the name of the LORD. "
H5375,Jon,32,1,12,H5375-32-1-12,"And he said unto them, Take me up, and cast me forth into the sea; so shall the sea be calm unto you: for I know that for my sake this great tempest is upon you."
H5375,Jon,32,1,15,H5375-32-1-15,"So they took up Jonah, and cast him forth into the sea: and the sea ceased from her raging. "
H5375,Mic,33,2,2,H5375-33-2-2,"And they covet fields, and take them by violence; and houses, and take them away: so they oppress a man and his house, even a man and his heritage. "
H5375,Mic,33,2,4,H5375-33-2-4,"In that day shall one take up a parable against you, and lament with a doleful lamentation, and say, We be utterly spoiled: he hath changed the portion of my people: how hath he removed it from me! turning away he hath divided our fields. "
H5375,Mic,33,4,1,H5375-33-4-1,"But in the last days it shall come to pass, that the mountain of the house of the LORD shall be established in the top of the mountains, and it shall be exalted above the hills; and people shall flow unto it."
H5375,Mic,33,4,3,H5375-33-4-3,"And he shall judge among many people, and rebuke strong nations afar off; and they shall beat their swords into plowshares, and their spears into pruninghooks: nation shall not lift up a sword against nation, neither shall they learn war any more."
H5375,Mic,33,6,16,H5375-33-6-16,"For the statutes of Omri are kept, and all the works of the house of Ahab, and ye walk in their counsels; that I should make thee a desolation, and the inhabitants thereof an hissing: therefore ye shall bear the reproach of my people. "
H5375,Mic,33,7,9,H5375-33-7-9,"I will bear the indignation of the LORD, because I have sinned against him, until he plead my cause, and execute judgment for me: he will bring me forth to the light, and I shall behold his righteousness. "
H5375,Mic,33,7,18,H5375-33-7-18,"Who is a God like unto thee, that pardoneth iniquity, and passeth by the transgression of the remnant of his heritage? he retaineth not his anger for ever, because he delighteth in mercy. "
H5375,Nah,34,1,5,H5375-34-1-5,"The mountains quake at him, and the hills melt, and the earth is burned at his presence, yea, the world, and all that dwell therein."
H5375,Hab,35,1,3,H5375-35-1-3,"Why dost thou shew me iniquity, and cause me to behold grievance? for spoiling and violence are before me: and there are that raise up strife and contention. "
H5375,Hab,35,2,6,H5375-35-2-6,"Shall not all these take up a parable against him, and a taunting proverb against him, and say, Woe to him that increaseth that which is not his! how long? and to him that ladeth himself with thick clay! "
H5375,Hab,35,3,10,H5375-35-3-10,"The mountains saw thee, and they trembled: the overflowing of the water passed by: the deep uttered his voice, and lifted up his hands on high. "
H5375,Hag,37,2,12,H5375-37-2-12,"If one bear holy flesh in the skirt of his garment, and with his skirt do touch bread, or pottage, or wine, or oil, or any meat, shall it be holy? And the priests answered and said, No."
H5375,Hag,37,2,19,H5375-37-2-19,"Is the seed yet in the barn? yea, as yet the vine, and the fig tree, and the pomegranate, and the olive tree, hath not brought forth: from this day will I bless you."
H5375,Zec,38,1,18,H5375-38-1-18,"Then lifted I up mine eyes, and saw, and behold four horns. "
H5375,Zec,38,1,21,H5375-38-1-21,"Then said I, What come these to do? And he spake, saying, These are the horns which have scattered Judah, so that no man did lift up his head: but these are come to fray them, to cast out the horns of the Gentiles, which lifted up their horn over the land of Judah to scatter it."
H5375,Zec,38,2,1,H5375-38-2-1,"I lifted up mine eyes again, and looked, and behold a man with a measuring line in his hand. "
H5375,Zec,38,5,1,H5375-38-5-1,"Then I turned, and lifted up mine eyes, and looked, and behold a flying roll. "
H5375,Zec,38,5,5,H5375-38-5-5,"Then the angel that talked with me went forth, and said unto me, Lift up now thine eyes, and see what is this that goeth forth. "
H5375,Zec,38,5,7,H5375-38-5-7,"And, behold, there was lifted up a talent of lead: and this is a woman that sitteth in the midst of the ephah. "
H5375,Zec,38,5,9,H5375-38-5-9,"Then lifted I up mine eyes, and looked, and, behold, there came out two women, and the wind was in their wings; for they had wings like the wings of a stork: and they lifted up the ephah between the earth and the heaven. "
H5375,Zec,38,6,1,H5375-38-6-1,"And I turned, and lifted up mine eyes, and looked, and, behold, there came âž” four chariots out from between two mountains; and the mountains were mountains of brass. "
H5375,Zec,38,6,13,H5375-38-6-13,"Even he shall build the temple of the LORD; and he shall bear the glory, and shall sit and rule upon his throne; and he shall be a priest upon his throne: and the counsel of peace shall be between them both. "
H5375,Mal,39,1,8,H5375-39-1-8,"And if ye offer the blind for sacrifice, is it not evil? and if ye offer the lame and sick, is it not evil? offer it now unto thy governor; will he be pleased with thee, or accept thy person? saith the LORD of hosts. "
H5375,Mal,39,1,9,H5375-39-1-9,"And now, I pray you, beseech God that he will be gracious unto us: this hath been by your means: will he regard your persons? saith the LORD of hosts. "
H5375,Mal,39,2,3,H5375-39-2-3,"Behold, I will corrupt your seed, and spread dung upon your faces, even the dung of your solemn feasts; and one shall take you away with it."
H5375,Mal,39,2,9,H5375-39-2-9,"Therefore have I also made you contemptible and base before all the people, according as ye have not kept my ways, but have been partial in the law. "
H5375,Deu,5,1,12,H5375-5-1-12,"How can I myself alone bear your cumbrance, and your burden, and your strife? "
H5375,Deu,5,1,31,H5375-5-1-31,"And in the wilderness, where thou hast seen how that the LORD thy God bare thee, as a man doth bear his son, in all the way that ye went, until ye came into this place. "
H5375,Deu,5,3,27,H5375-5-3-27,"Get thee up into the top of Pisgah, and lift up thine eyes westward, and northward, and southward, and eastward, and behold it with thine eyes: for thou shalt not go over this Jordan. "
H5375,Deu,5,4,19,H5375-5-4-19,"And lest thou lift up thine eyes unto heaven, and when thou seest the sun, and the moon, and the stars, even all the host of heaven, shouldest be driven to worship them, and serve them, which the LORD thy God hath divided unto all nations under the whole heaven. "
H5375,Deu,5,5,11,H5375-5-5-11,Thou shalt not take the name of the LORD thy God in vain: for the LORD will not hold him guiltless that taketh his name in vain. 
H5375,Deu,5,10,8,H5375-5-10-8,"At that time the LORD separated the tribe of Levi, to bear the ark of the covenant of the LORD, to stand before the LORD to minister unto him, and to bless in his name, unto this day. "
H5375,Deu,5,10,17,H5375-5-10-17,"For the LORD your God is God of gods, and Lord of lords, a great God, a mighty, and a terrible, which regardeth not persons, nor taketh reward: "
H5375,Deu,5,12,26,H5375-5-12-26,"Only thy holy things which thou hast, and thy vows, thou shalt take, and go unto the place which the LORD shall choose: "
H5375,Deu,5,14,24,H5375-5-14-24,"And if the way be too long for thee, so that thou art not able to carry it; or if the place be too far from thee, which the LORD thy God shall choose to set his name there, when the LORD thy God hath blessed thee:"
H3722,Deu,5,21,8,H3722-5-21-8,"Be merciful, O LORD, unto thy people Israel, whom thou hast redeemed, and lay not innocent blood unto thy people of Israel's charge. And the blood shall be forgiven them."
H5375,Deu,5,24,15,H5375-5-24-15,"At his day thou shalt give him his hire, neither shall the sun go down upon it; for he is poor, and setteth his heart upon it: lest he cry against thee unto the LORD, and it be sin unto thee."
H5375,Deu,5,28,49,H5375-5-28-49,"The LORD shall bring a nation against thee from far, from the end of the earth, as swift as the eagle flieth; a nation whose tongue thou shalt not understand; "
H5375,Deu,5,28,50,H5375-5-28-50,"A nation of fierce countenance, which shall not regard the person of the old, nor shew favour to the young: "
H5545,Deu,5,29,20,H5545-5-29-20,"The LORD will not spare him, but then the anger of the LORD and his jealousy shall smoke against that man, and all the curses that are written in this book shall lie upon him, and the LORD shall blot out his name from under heaven. "
H5375,Deu,5,31,9,H5375-5-31-9,"And Moses wrote this law, and delivered it unto the priests the sons of Levi, which bare the ark of the covenant of the LORD, and unto all the elders of Israel. "
H5375,Deu,5,31,25,H5375-5-31-25,"That Moses commanded the Levites, which bare the ark of the covenant of the LORD, saying, "
H5375,Deu,5,32,11,H5375-5-32-11,"As an eagle stirreth up her nest, fluttereth over her young, spreadeth abroad her wings, taketh them, beareth them on her wings: "
H5375,Deu,5,32,40,H5375-5-32-40,"For I lift up my hand to heaven, and say, I live for ever. "
H3722,Deu,5,32,43,H3722-5-32-43,"Rejoice, O ye nations, with his people: for he will avenge the blood of his servants, and will render vengeance to his adversaries, and will be merciful unto his land, and to his people. "
H5375,Deu,5,33,3,H5375-5-33-3,"Yea, he loved the people; all his saints are in thy hand: and they sat down at thy feet; every one shall receive of thy words. "
H5545,1Ki,11,8,30,H5545-11-8-30,"And hearken thou to the supplication of thy servant, and of thy people Israel, when they shall pray toward this place: and hear thou in heaven thy dwelling place: and when thou hearest, forgive. "
H5545,1Ki,11,8,34,H5545-11-8-34,"Then hear thou in heaven, and forgive the sin of thy people Israel, and bring them again unto the land which thou gavest unto their fathers. "
H5545,1Ki,11,8,36,H5545-11-8-36,"Then hear thou in heaven, and forgive the sin of thy servants, and of thy people Israel, that thou teach them the good way wherein they should walk, and give rain upon thy land, which thou hast given to thy people for an inheritance. "
H5545,1Ki,11,8,39,H5545-11-8-39,"Then hear thou in heaven thy dwelling place, and forgive, and do, and give to every man according to his ways, whose heart thou knowest; (for thou, even thou only, knowest the hearts of all the children of men;) "
H5545,1Ki,11,8,50,H5545-11-8-50,"And forgive thy people that have sinned against thee, and all their transgressions wherein they have transgressed against thee, and give them compassion before them who carried them captive, that they may have compassion on them:"
H5545,2Ki,12,5,18,H5545-12-5-18,"In this thing the LORD pardon thy servant, that when my master goeth into the house of Rimmon to worship there, and he leaneth on my hand, and I bow myself in the house of Rimmon: when I bow down myself in the house of Rimmon, the LORD pardon thy servant in this thing. "
H5545,2Ki,12,24,4,H5545-12-24-4,And also for the innocent blood that he shed: for he filled Jerusalem with innocent blood; which the LORD would not pardon. 
H5545,2Ch,14,6,21,H5545-14-6-21,"Hearken therefore unto the supplications of thy servant, and of thy people Israel, which they shall make toward this place: hear thou from thy dwelling place, even from heaven; and when thou hearest, forgive. "
H5545,2Ch,14,6,25,H5545-14-6-25,"Then hear thou from the heavens, and forgive the sin of thy people Israel, and bring them again unto the land which thou gavest to them and to their fathers. "
H5545,2Ch,14,6,27,H5545-14-6-27,"Then hear thou from heaven, and forgive the sin of thy servants, and of thy people Israel, when thou hast taught them the good way, wherein they should walk; and send rain upon thy land, which thou hast given unto thy people for an inheritance. "
H5545,2Ch,14,6,30,H5545-14-6-30,"Then hear thou from heaven thy dwelling place, and forgive, and render unto every man according unto all his ways, whose heart thou knowest; (for thou only knowest the hearts of the children of men:) "
H5545,2Ch,14,6,39,H5545-14-6-39,"Then hear thou from the heavens, even from thy dwelling place, their prayer and their supplications, and maintain their cause, and forgive thy people which have sinned against thee."
H5545,2Ch,14,7,14,H5545-14-7-14,"If my people, which are called by my name, shall humble themselves, and pray, and seek my face, and turn from their wicked ways; then will I hear from heaven, and will forgive their sin, and will heal their land. "
H5545,Psa,19,25,11,H5545-19-25-11,"For thy name's sake, O LORD, pardon mine iniquity; for it is great. "
H5545,Psa,19,103,3,H5545-19-103-3,Who forgiveth all thine iniquities; who healeth all thy diseases; 
H5545,Isa,23,55,7,H5545-23-55-7,"Let the wicked forsake his way, and the unrighteous man his thoughts: and let him return unto the LORD, and he will have mercy upon him; and to our God, for he will abundantly pardon. "
H5545,Jer,24,5,1,H5545-24-5-1,"Run ye to and fro through the streets of Jerusalem, and see now, and know, and seek in the broad places thereof, if ye can find a man, if there be any that executeth judgment, that seeketh the truth; and I will pardon it."
H5545,Jer,24,5,7,H5545-24-5-7,"How shall I pardon thee for this? thy children have forsaken me, and sworn by them that are no gods: when I had fed them to the full, they then committed adultery, and assembled themselves by troops in the harlots' houses. "
H5545,Jer,24,31,34,H5545-24-31-34,"And they shall teach no more every man his neighbour, and every man his brother, saying, Know the LORD: for they shall all know me, from the least of them unto the greatest of them, saith the LORD: for I will forgive their iniquity, and I will remember their sin no more."
H5545,Jer,24,33,8,H5545-24-33-8,"And I will cleanse them from all their iniquity, whereby they have sinned against me; and I will pardon all their iniquities, whereby they have sinned, and whereby they have transgressed against me."
H5545,Jer,24,36,3,H5545-24-36-3,It may be that the house of Judah will hear all the evil which I purpose to do unto them; that they may return every man from his evil way; that I may forgive their iniquity and their sin. 
H5545,Jer,24,50,20,H5545-24-50-20,"In those days, and in that time, saith the LORD, the iniquity of Israel shall be sought for, and there shall be none; and the sins of Judah, and they shall not be found: for I will pardon them whom I reserve. "
H5545,Lam,25,3,42,H5545-25-3-42,We have transgressed and have rebelled: thou hast not pardoned. 
H5545,Dan,27,9,19,H5545-27-9-19,"O Lord, hear; O Lord, forgive; O Lord, hearken and do; defer not, for thine own sake, O my God: for thy city and thy people are called by thy name. "
H5545,Amo,30,7,2,H5545-30-7-2,"And it came to pass, that when they had made an end of eating the grass of the land, then I said, O Lord GOD, forgive, I beseech thee: by whom shall Jacob arise? for he is small. "
H5546,Psa,19,86,5,H5546-19-86-5,"For thou, Lord, art good, and ready to forgive; and plenteous in mercy unto all them that call upon thee."
H5547,Neh,16,9,17,H5547-16-9-17,"And refused to obey, neither were mindful of thy wonders that thou didst among them; but hardened their necks, and in their rebellion appointed a captain to return to their bondage: but thou art a God ready to pardon, gracious and merciful, slow to anger, and of great kindness, and forsookest them not."
H5547,Psa,19,130,4,H5547-19-130-4,"But there is forgiveness with thee, that thou mayest be feared. "
H5547,Dan,27,9,9,H5547-27-9-9,"To the Lord our God belong mercies and forgivenesses, though we have rebelled against him;"
G859,Mat,40,26,28,G859-40-26-28,"For this is my blood of the new testament, which is shed for many for the remission of sins. "
G859,Mar,41,1,4,G859-41-1-4,"John did baptize in the wilderness, and preach the baptism of repentance for the remission of sins. "
G859,Mar,41,3,29,G859-41-3-29,"But he that shall blaspheme against the Holy Ghost hath never forgiveness, but is in danger of eternal damnation: "
G859,Luk,42,1,77,G859-42-1-77,"To give knowledge of salvation unto his people by the remission of their sins, "
G859,Luk,42,3,3,G859-42-3-3,"And he came into all the country about Jordan, preaching the baptism of repentance for the remission of sins; "
G859,Luk,42,4,18,G859-42-4-18,"The Spirit of the Lord is upon me, because he hath anointed me to preach the gospel to the poor; he hath sent me to heal the brokenhearted, to preach deliverance to the captives, and recovering of sight to the blind, to set at liberty them that are bruised, "
G859,Luk,42,24,47,G859-42-24-47,"And that repentance and remission of sins should be preached in his name among all nations, beginning at Jerusalem. "
G859,Act,44,2,38,G859-44-2-38,"Then Peter said unto them, Repent, and be baptized every one of you in the name of Jesus Christ for the remission of sins, and ye shall receive the gift of the Holy Ghost. "
G859,Act,44,5,31,G859-44-5-31,"Him hath God exalted with his right hand to be a Prince and a Saviour, for to give repentance to Israel, and forgiveness of sins. "
G859,Act,44,10,43,G859-44-10-43,"To him give âž” all the prophets witness, that through his name whosoever believeth in him shall receive remission of sins. "
G859,Act,44,13,38,G859-44-13-38,"Be it known unto you therefore, men and brethren, that through this man is preached unto you the forgiveness of sins: "
G859,Act,44,26,18,G859-44-26-18,"To open their eyes, and to turn them from darkness to light, and from the power of Satan unto God, that they may receive forgiveness of sins, and inheritance among them which are sanctified by faith that is in me. "
G859,Eph,49,1,7,G859-49-1-7,"In whom we have redemption through his blood, the forgiveness of sins, according to the riches of his grace; "
G859,Col,51,1,14,G859-51-1-14,"In whom we have redemption through his blood, even the forgiveness of sins: "
G859,Heb,58,9,22,G859-58-9-22,And almost all things are âž” by the law purged with blood; and without shedding of blood is no remission. 
G859,Heb,58,10,18,G859-58-10-18,"Now where remission of these is, there is no more offering for sin. "
G863,Mat,40,3,15,G863-40-3-15,"And Jesus answering said unto him, Suffer it to be so now: for thus it becometh us to fulfil all righteousness. Then he suffered him. "
G863,Mat,40,4,11,G863-40-4-11,"Then the devil leaveth him, and, behold, angels came and ministered unto him. "
G863,Mat,40,4,20,G863-40-4-20,"And they straightway left their nets, and followed him. "
G863,Mat,40,4,22,G863-40-4-22,"And they immediately left the ship and their father, and followed him. "
G863,Mat,40,5,24,G863-40-5-24,"Leave there thy gift before the altar, and go thy way; first be reconciled to thy brother, and then come and offer thy gift. "
G863,Mat,40,5,40,G863-40-5-40,"And if any man will sue âž” thee at the law, and take away thy coat, let âž” him have thy cloke also. "
G863,Mat,40,6,12,G863-40-6-12,"And forgive us our debts, as we forgive our debtors. "
G863,Mat,40,6,14,G863-40-6-14,"For if ye forgive men their trespasses, your heavenly Father will also forgive you: "
G863,Mat,40,6,15,G863-40-6-15,"But if âž” ye forgive not men their trespasses, neither will your Father forgive your trespasses. "
G863,Mat,40,7,4,G863-40-7-4,"Or how wilt thou say to thy brother, Let me pull out the mote out of thine eye; and, behold, a beam is in thine own eye? "
G863,Mat,40,8,15,G863-40-8-15,"And he touched her hand, and the fever left her: and she arose, and ministered unto them. "
G863,Mat,40,8,22,G863-40-8-22,"But Jesus said unto him, Follow me; and let the dead bury their dead. "
G863,Mat,40,9,2,G863-40-9-2,"And, behold, they brought to him a man sick of the palsy, lying on a bed: and Jesus seeing their faith said unto the sick of the palsy; Son, be of good cheer; thy sins be forgiven thee. "
G863,Mat,40,9,5,G863-40-9-5,"For whether is easier, to say, Thy sins be forgiven thee; or to say, Arise, and walk? "
G863,Mat,40,9,6,G863-40-9-6,"But that ye may know that the Son of man hath power on earth to forgive sins, (then saith he to the sick of the palsy,) Arise, take up thy bed, and go unto thine house. "
G863,Mat,40,12,31,G863-40-12-31,"Wherefore I say unto you, All manner of sin and blasphemy shall be forgiven unto men: but the blasphemy against the Holy Ghost shall âž” not be forgiven unto men. "
G863,Mat,40,12,32,G863-40-12-32,"And whosoever speaketh a word against the Son of man, it shall be forgiven him: but whosoever speaketh against the Holy Ghost, it shall âž” not be forgiven him, neither in this world, neither in the world to come. "
G863,Mat,40,13,30,G863-40-13-30,"Let both grow together until the harvest: and in the time of harvest I will say to the reapers, Gather ye together first the tares, and bind them in bundles to burn them: but gather the wheat into my barn. "
G863,Mat,40,13,36,G863-40-13-36,"Then Jesus sent âž” the multitude away, and went into the house: and his disciples came unto him, saying, Declare unto us the parable of the tares of the field. "
G863,Mat,40,15,14,G863-40-15-14,"Let âž” them alone: they be blind leaders of the blind. And if the blind lead the blind, both shall fall into the ditch. "
G863,Mat,40,18,12,G863-40-18-12,"How think ye? if a man have an hundred sheep, and one of them be gone astray, doth he âž” not leave the ninety and nine, and goeth into the mountains, and seeketh that which is gone astray? "
G863,Mat,40,18,21,G863-40-18-21,"Then came Peter to him, and said, Lord, how oft shall my brother sin against me, and I forgive him? till seven times? "
G863,Mat,40,18,27,G863-40-18-27,"Then the lord of that servant was moved with compassion, and loosed him, and forgave him the debt. "
G863,Mat,40,18,32,G863-40-18-32,"Then his lord, after that he had called him, said unto him, O thou wicked servant, I forgave thee all that debt, because thou desiredst me: "
G863,Mat,40,18,35,G863-40-18-35,"So likewise shall my heavenly Father do also unto you, if âž” ye from your hearts forgive not every one his brother their trespasses. "
G863,Mat,40,19,14,G863-40-19-14,"But Jesus said, Suffer little children, and forbid them not, to come unto me: for of such is the kingdom of heaven. "
G863,Mat,40,19,27,G863-40-19-27,"Then answered Peter and said unto him, Behold, we have forsaken all, and followed thee; what shall we have therefore? "
G863,Mat,40,19,29,G863-40-19-29,"And every one that hath forsaken houses, or brethren, or sisters, or father, or mother, or wife, or children, or lands, for my name's sake, shall receive an hundredfold, and shall inherit everlasting life. "
G863,Mat,40,22,22,G863-40-22-22,"When they had heard these words, they marvelled, and left him, and went their way. "
G863,Mat,40,22,25,G863-40-22-25,"Now there were with us seven brethren: and the first, when he had married a wife, deceased, and, having no issue, left his wife unto his brother: "
G863,Mat,40,23,13,G863-40-23-13,"But woe unto you, scribes and Pharisees, hypocrites! for ye shut up the kingdom of heaven against men: for ye neither go in yourselves, neither suffer ye them that are entering to go in. "
G863,Mat,40,23,23,G863-40-23-23,"Woe unto you, scribes and Pharisees, hypocrites! for ye pay tithe of mint and anise and cummin, and have omitted the weightier matters of the law, judgment, mercy, and faith: these ought ye to have done, and not to leave âž” the other undone. "
G863,Mat,40,23,38,G863-40-23-38,"Behold, your house is left unto you desolate. "
G863,Mat,40,24,2,G863-40-24-2,"And Jesus said unto them, See ye not all these things? verily I say unto you, There shall âž” not be left here one stone upon another, that shall âž” not be thrown down. "
G863,Mat,40,24,40,G863-40-24-40,"Then shall âž” two be in the field; the one shall be taken, and the other left. "
G863,Mat,40,24,41,G863-40-24-41,"Two women shall be grinding at the mill; the one shall be taken, and the other left. "
G863,Mat,40,26,44,G863-40-26-44,"And he left them, and went away again, and prayed the third time, saying the same words. "
G863,Mat,40,26,56,G863-40-26-56,"But all this was done, that the scriptures of the prophets might be fulfilled. Then all the disciples forsook him, and fled. "
G863,Mat,40,27,49,G863-40-27-49,"The rest said, Let be, let us see whether Elias will come to save him. "
G863,Mat,40,27,50,G863-40-27-50,"Jesus, when he had cried again with a loud voice, yielded up the ghost. "
G863,Mar,41,1,18,G863-41-1-18,"And straightway they forsook their nets, and followed him. "
G863,Mar,41,1,20,G863-41-1-20,"And straightway he called them: and they left their father Zebedee in the ship with the hired servants, and went after him. "
G863,Mar,41,1,31,G863-41-1-31,"And he came and took her by the hand, and lifted âž” her up; and immediately the fever left her, and she ministered unto them. "
G863,Mar,41,1,34,G863-41-1-34,"And he healed many that were sick of divers diseases, and cast out many devils; and suffered not the devils to speak, because they knew him. "
G863,Mar,41,2,5,G863-41-2-5,"When Jesus saw their faith, he said unto the sick of the palsy, Son, thy sins be forgiven thee. "
G863,Mar,41,2,7,G863-41-2-7,Why doth âž” this man thus speak blasphemies? who can forgive sins but God only? 
G863,Mar,41,2,9,G863-41-2-9,"Whether is it easier to say to the sick of the palsy, Thy sins be forgiven thee; or to say, Arise, and take up thy bed, and walk? "
G863,Mar,41,2,10,G863-41-2-10,"But that ye may know that the Son of man hath power on earth to forgive sins, (he saith to the sick of the palsy,) "
G863,Mar,41,3,28,G863-41-3-28,"Verily I say unto you, All sins shall be forgiven unto the sons of men, and blasphemies wherewith soever they shall blaspheme: "
G863,Mar,41,4,12,G863-41-4-12,"That seeing they may see, and not perceive; and hearing they may hear, and not understand; lest at any time they should be converted, and their sins should be forgiven them. "
G863,Mar,41,4,36,G863-41-4-36,"And when they had sent away the multitude, they took him even as he was in the ship. And there were also with him other little ships. "
G863,Mar,41,5,19,G863-41-5-19,"Howbeit Jesus suffered him not, but saith unto him, Go home to thy friends, and tell them how great things the Lord hath done for thee, and hath had compassion on thee. "
G863,Mar,41,5,37,G863-41-5-37,"And he suffered no man to follow him, save Peter, and James, and John the brother of James. "
G863,Mar,41,7,8,G863-41-7-8,"For laying aside the commandment of God, ye hold the tradition of men, as the washing of pots and cups: and many other such like things ye do. "
G863,Mar,41,7,12,G863-41-7-12,And ye suffer him no more to do ought for his father or his mother; 
G863,Mar,41,7,27,G863-41-7-27,"But Jesus said unto her, Let the children first be filled: for it is not meet to take the children's bread, and to cast it unto the dogs. "
G863,Mar,41,8,13,G863-41-8-13,"And he left them, and entering into the ship again departed to the other side. "
G863,Mar,41,10,14,G863-41-10-14,"But when Jesus saw it, he was much displeased, and said unto them, Suffer the little children to come unto me, and forbid them not: for of such is the kingdom of God. "
G863,Mar,41,10,28,G863-41-10-28,"Then Peter began to say unto him, Lo, we have left all, and have followed thee. "
G863,Mar,41,10,29,G863-41-10-29,"And Jesus answered and said, Verily I say unto you, There is no man that hath left house, or brethren, or sisters, or father, or mother, or wife, or children, or lands, for my sake, and the gospel's, "
G863,Mar,41,11,6,G863-41-11-6,And they said unto them even as Jesus had commanded: and they let âž” them go. 
G863,Mar,41,11,16,G863-41-11-16,And would âž” not suffer that any man should carry any vessel through the temple. 
G863,Mar,41,11,25,G863-41-11-25,"And when ye stand praying, forgive, if âž” ye have ought against any: that your Father also which is in heaven may forgive you your trespasses. "
G863,Mar,41,11,26,G863-41-11-26,"But if ye do âž” not forgive, neither will âž” your Father which is in heaven forgive your trespasses. "
G863,Mar,41,12,12,G863-41-12-12,"And they sought to lay hold on him, but feared the people: for they knew that he had spoken the parable against them: and they left him, and went their way. "
G863,Mar,41,12,19,G863-41-12-19,"Master, Moses wrote unto us, If a man's brother die, and leave his wife behind him, and leave no children, that his brother should take his wife, and raise up seed unto his brother. "
G863,Mar,41,12,20,G863-41-12-20,"Now there were seven brethren: and the first took a wife, and dying left no seed. "
G863,Mar,41,12,21,G863-41-12-21,"And the second took her, and died, neither left he any seed: and the third likewise. "
G863,Mar,41,12,22,G863-41-12-22,"And the seven had her, and left no seed: last of all the woman died also. "
G863,Mar,41,13,2,G863-41-13-2,"And Jesus answering said unto him, Seest thou these great buildings? there shall âž” not be left one stone upon another, that shall âž” not be thrown down. "
G863,Mar,41,13,34,G863-41-13-34,"For the Son of man is as a man taking a far journey, who left his house, and gave authority to his servants, and to every man his work, and commanded the porter to watch. "
G863,Mar,41,14,6,G863-41-14-6,"And Jesus said, Let âž” her alone; why trouble ye her? she hath wrought a good work on me. "
G863,Mar,41,14,50,G863-41-14-50,"And they all forsook him, and fled. "
G863,Mar,41,15,36,G863-41-15-36,"And one ran and filled âž” a spunge full of vinegar, and put it on a reed, and gave âž” him to drink, saying, Let alone; let us see whether Elias will come to take âž” him down. "
G863,Mar,41,15,37,G863-41-15-37,"And Jesus cried with a loud voice, and gave up the ghost. "
G863,Luk,42,4,39,G863-42-4-39,"And he stood over her, and rebuked the fever; and it left her: and immediately she arose and ministered unto them. "
G863,Luk,42,5,11,G863-42-5-11,"And when they had brought their ships to land, they forsook all, and followed him. "
G863,Luk,42,5,20,G863-42-5-20,"And when he saw their faith, he said unto him, Man, thy sins are forgiven thee. "
G863,Luk,42,5,21,G863-42-5-21,"And the scribes and the Pharisees began to reason, saying, Who is this which speaketh blasphemies? Who can forgive sins, but God alone? "
G863,Luk,42,5,23,G863-42-5-23,"Whether is easier, to say, Thy sins be forgiven thee; or to say, Rise up and walk? "
G863,Luk,42,5,24,G863-42-5-24,"But that ye may know that the Son of man hath power upon earth to forgive sins, (he said unto the sick of the palsy,) I say unto thee, Arise, and take up thy couch, and go into thine house. "
G863,Luk,42,6,42,G863-42-6-42,"Either how canst thou say to thy brother, Brother, let me pull out the mote that is in thine eye, when thou âž” thyself beholdest not the beam that is in thine own eye? Thou hypocrite, cast out first the beam out of thine own eye, and then shalt thou see clearly to pull out the mote that is in thy brother's eye. "
G863,Luk,42,7,47,G863-42-7-47,"Wherefore I say unto thee, Her sins, which are many, are forgiven; for she loved much: but to whom little is forgiven, the same loveth little. "
G863,Luk,42,7,48,G863-42-7-48,"And he said unto her, Thy sins are forgiven. "
G863,Luk,42,7,49,G863-42-7-49,"And they that sat at meat with him began to say within themselves, Who is this that forgiveth sins also? "
G863,Luk,42,8,51,G863-42-8-51,"And when he came into the house, he suffered no man to go in, save Peter, and James, and John, and the father and the mother of the maiden. "
